Customer,State,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Location Code,Marital Status,Policy,Renew Offer Type,Sales Channel,Vehicle Class,Vehicle Size,Customer Lifetime Value,Income,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Day,Day_name,week,month,Total Claim Amount
IO63361,Arizona,0,3,College,2/16/11,3,0,1,Divorced,L1,Offer1,Branch,SUV,2,4880.713626,52819,124,16,89,0,1,2,Wednesday,7,2,282.500791
SD30853,Oregon,0,1,College,2/7/11,3,1,2,Single,L1,Offer3,Agent,Four-Door Car,1,12687.15484,63918,64,4,14,0,2,0,Monday,6,2,307.2
OJ41819,Oregon,0,1,College,2/2/11,1,1,2,Divorced,L1,Offer3,Call Center,Four-Door Car,1,4848.90183,0,66,11,60,0,3,2,Wednesday,5,2,316.8
MO63575,Oregon,1,3,Bachelor,2/27/11,2,1,2,Single,L3,Offer1,Agent,SUV,2,4334.064096,23904,123,1,67,3,1,6,Sunday,8,2,590.4
BV16459,Oregon,0,3,College,2/22/11,1,0,3,Married,L3,Offer3,Call Center,Two-Door Car,2,6677.418103,0,97,10,77,1,9,1,Tuesday,8,2,251.63901
YV93784,Arizona,0,1,Higher Education,2/21/11,3,1,3,Married,L3,Offer1,Branch,SUV,2,8973.110905,69736,111,11,7,0,3,0,Monday,8,2,424.424732
UF32055,California,0,3,Bachelor,2/10/11,3,0,3,Divorced,L2,Offer2,Web,SUV,2,7109.296548,69700,181,9,49,0,1,3,Thursday,6,2,645.921338
UQ16798,Arizona,1,3,College,2/14/11,3,1,2,Married,L2,Offer1,Branch,SUV,2,10208.92761,35482,129,21,59,0,3,0,Monday,7,2,619.2
LS59637,Arizona,1,1,College,1/24/11,2,1,2,Married,L2,Offer2,Branch,Two-Door Car,3,2719.506996,14030,72,11,3,0,1,0,Monday,4,1,345.6
TX35617,California,0,1,Bachelor,1/22/11,3,1,3,Married,L3,Offer2,Branch,SUV,2,4465.604359,50909,112,11,39,0,1,5,Saturday,3,1,339.048157
EX89625,Arizona,0,1,Bachelor,1/10/11,3,1,2,Married,L1,Offer2,Web,Two-Door Car,2,5593.434009,96406,69,16,64,0,8,0,Monday,2,1,331.2
FD11364,Oregon,0,3,Bachelor,1/31/11,3,1,2,Single,L3,Offer2,Call Center,Four-Door Car,2,6768.997027,77001,85,4,58,0,3,0,Monday,5,1,408.0
FA90076,Oregon,0,1,Bachelor,2/7/11,1,1,2,Single,L3,Offer2,Branch,Two-Door Car,2,2454.589361,0,72,25,4,0,1,0,Monday,6,2,518.4
BG96711,California,0,1,Bachelor,1/11/11,3,0,2,Divorced,L3,Offer2,Branch,Four-Door Car,1,2576.380679,24732,67,4,49,0,1,1,Tuesday,2,1,321.6
PW31239,Oregon,1,1,College,2/26/11,3,1,1,Married,L3,Offer1,Agent,SUV,2,4282.947971,40864,109,16,70,1,1,5,Saturday,8,2,166.937747
MD95935,California,0,1,Bachelor,1/11/11,3,1,2,Married,L3,Offer3,Web,Two-Door Car,2,5845.426201,43145,73,1,0,0,6,1,Tuesday,2,1,516.421124
UL10037,Oregon,1,3,College,2/1/11,3,1,1,Divorced,L1,Offer2,Agent,Four-Door Car,2,10484.91535,61108,89,22,93,0,2,1,Tuesday,5,2,49.451117
RE67051,California,0,1,Bachelor,2/11/11,3,0,2,Married,L2,Offer1,Agent,Four-Door Car,1,5509.377781,34236,70,3,87,0,8,4,Friday,6,2,336.0
SB44315,Arizona,0,3,College,2/2/11,3,0,2,Married,L3,Offer1,Agent,Four-Door Car,2,3011.344686,39010,78,27,99,2,1,2,Wednesday,5,2,374.4
OX21474,California,0,1,High School or Below,1/23/11,3,0,2,Single,L1,Offer3,Web,Four-Door Car,2,2698.355517,88867,69,6,2,1,1,6,Sunday,3,1,331.2
HN60464,California,0,3,Bachelor,2/16/11,1,0,3,Married,L2,Offer3,Branch,Four-Door Car,2,6105.801637,0,84,0,57,0,5,2,Wednesday,7,2,395.740207
TJ51874,Washington,0,1,High School or Below,2/13/11,2,0,2,Married,L3,Offer1,Web,SUV,2,8558.038795,13908,116,12,74,2,8,6,Sunday,6,2,804.130779
PB63095,Washington,1,3,High School or Below,1/1/11,1,0,2,Single,L2,Offer1,Agent,Two-Door Car,2,5568.947534,0,79,21,53,1,7,5,Saturday,52,1,407.440238
VR81851,Oregon,0,1,College,1/25/11,1,1,2,Single,L3,Offer2,Agent,Four-Door Car,2,11042.29006,0,64,14,91,0,2,1,Tuesday,4,1,415.803174
DP13082,California,1,1,Bachelor,1/31/11,3,0,1,Married,L3,Offer3,Agent,Four-Door Car,2,23594.6802,76358,66,25,3,0,2,0,Monday,5,1,86.461582
LP34743,Oregon,1,3,Bachelor,1/10/11,2,1,2,Married,L3,Offer2,Agent,SUV,1,4726.869327,13037,124,28,49,0,1,0,Monday,2,1,839.348464
GO75708,Arizona,0,3,Higher Education,2/6/11,2,1,1,Married,L2,Offer1,Branch,Four-Door Car,2,6054.488387,17200,83,5,62,4,8,6,Sunday,5,2,48.780064
UD99460,Washington,0,3,Bachelor,1/9/11,3,0,2,Single,L1,Offer4,Branch,Four-Door Car,2,9654.523307,67772,82,29,27,0,2,6,Sunday,1,1,502.580472
MJ77630,Oregon,0,3,High School or Below,2/10/11,3,0,3,Married,L3,Offer1,Agent,SUV,2,47155.62558,39891,133,12,31,0,2,3,Thursday,6,2,630.888663
OO49507,Washington,0,1,Higher Education,2/3/11,3,1,3,Married,L2,Offer1,Branch,Luxury,2,4530.385427,52957,112,14,92,0,1,3,Thursday,5,2,425.423198
GB12561,Oregon,0,1,College,2/27/11,1,1,2,Single,L3,Offer1,Agent,Luxury,2,7276.340609,0,108,11,84,2,3,6,Sunday,8,2,777.6
PW69692,Oregon,1,3,College,1/6/11,3,1,3,Married,L2,Offer2,Branch,Four-Door Car,2,3861.486269,93272,95,3,54,0,1,3,Thursday,1,1,281.110788
SM36624,Arizona,0,3,High School or Below,1/23/11,1,0,2,Single,L3,Offer2,Call Center,Luxury,2,7054.776317,0,207,32,96,0,1,6,Sunday,3,1,1490.4
DA61021,California,0,1,Higher Education,1/4/11,3,0,3,Married,L2,Offer1,Agent,Luxury,2,15167.04402,40467,197,1,84,3,3,1,Tuesday,1,1,518.78464
KJ72146,Oregon,0,1,Bachelor,1/20/11,3,0,2,Divorced,L2,Offer4,Web,Four-Door Car,1,7126.471703,30895,62,10,35,0,2,3,Thursday,3,1,297.6
XJ61632,Oregon,0,1,Bachelor,1/16/11,1,0,2,Single,L1,Offer1,Web,Four-Door Car,2,2034.993043,0,62,29,59,2,1,6,Sunday,2,1,446.4
CO23919,Oregon,0,1,Bachelor,1/10/11,3,1,1,Single,L2,Offer2,Agent,SUV,2,30718.8124,90607,109,1,48,0,2,0,Monday,2,1,243.467617
PV24005,Oregon,0,1,High School or Below,2/8/11,1,0,2,Single,L1,Offer3,Web,Four-Door Car,1,4221.312544,0,62,12,68,0,3,1,Tuesday,6,2,614.081483
YD22081,Arizona,0,3,College,1/13/11,3,1,3,Married,L3,Offer2,Branch,Four-Door Car,2,9701.027271,45668,80,7,55,0,2,3,Thursday,2,1,344.767795
SG51259,California,0,3,High School or Below,1/5/11,1,1,2,Single,L1,Offer1,Agent,SUV,2,4502.867562,0,129,10,11,0,1,2,Wednesday,1,1,1486.410662
OK31456,California,1,3,Bachelor,1/24/11,3,1,2,Single,L3,Offer2,Agent,Luxury,2,11009.13049,51643,283,16,43,0,1,0,Monday,4,1,1358.4
UN38117,California,0,1,College,1/16/11,1,1,3,Married,L3,Offer4,Call Center,Four-Door Car,2,2713.560376,0,74,35,77,0,1,6,Sunday,2,1,299.635989
TN17395,California,1,1,College,1/30/11,1,0,2,Married,L3,Offer1,Branch,SUV,2,22103.5072,0,102,35,48,0,2,6,Sunday,4,1,489.6
UO49439,Oregon,0,1,College,1/21/11,3,0,1,Divorced,L1,Offer1,Agent,Four-Door Car,2,5633.531703,90289,71,9,10,1,3,4,Friday,3,1,22.193348
JK13254,Oregon,0,1,Bachelor,1/17/11,2,0,2,Married,L3,Offer1,Web,SUV,2,4237.370769,29465,118,24,49,1,1,0,Monday,3,1,566.4
BL29240,Oregon,0,1,Bachelor,2/4/11,3,0,1,Married,L2,Offer2,Call Center,Four-Door Car,2,2858.287371,81893,73,20,70,3,1,4,Friday,5,2,151.381353
IP81759,Nevada,0,3,High School or Below,1/6/11,3,0,2,Single,L1,Offer4,Call Center,Luxury,1,9366.816281,60613,240,3,52,0,1,3,Thursday,1,1,1152.0
DY18947,Arizona,0,3,High School or Below,2/21/11,3,1,1,Married,L3,Offer1,Call Center,Four-Door Car,2,9152.489511,60423,114,23,44,0,9,0,Monday,8,2,137.611531
PY98041,Oregon,0,1,Bachelor,1/20/11,3,0,2,Single,L3,Offer2,Web,Four-Door Car,2,5406.876611,27166,71,29,51,0,5,3,Thursday,3,1,340.8
GP99578,Nevada,0,1,High School or Below,1/13/11,1,1,2,Single,L3,Offer1,Branch,Luxury,2,7086.176012,0,196,10,38,0,1,3,Thursday,2,1,1644.690622
QB15706,Washington,0,3,College,2/15/11,1,1,2,Married,L3,Offer3,Agent,SUV,1,17288.55405,0,158,3,10,0,2,1,Tuesday,7,2,758.4
PY42157,Washington,0,1,High School or Below,1/27/11,3,1,2,Married,L2,Offer4,Agent,Four-Door Car,3,2472.253893,62006,61,31,96,0,1,3,Thursday,4,1,292.8
FM38725,Oregon,0,1,High School or Below,2/21/11,1,1,2,Single,L3,Offer4,Web,Four-Door Car,2,2432.169223,0,69,2,50,0,1,0,Monday,8,2,764.201478
QX84402,California,1,3,College,2/1/11,2,1,2,Single,L3,Offer1,Branch,Four-Door Car,1,25464.82059,13663,97,1,66,0,2,1,Tuesday,5,2,465.6
DH95491,California,0,1,High School or Below,2/26/11,1,0,2,Married,L3,Offer2,Call Center,Four-Door Car,2,2229.361773,0,61,27,57,0,1,5,Saturday,8,2,292.8
JH36501,Arizona,0,1,Higher Education,1/23/11,3,0,3,Single,L3,Offer4,Agent,Four-Door Car,2,2507.884662,97673,63,21,49,0,1,6,Sunday,3,1,178.762806
DG46291,Nevada,0,3,High School or Below,1/21/11,3,1,3,Married,L1,Offer1,Call Center,Four-Door Car,2,9500.08167,96276,117,33,81,0,6,4,Friday,3,1,553.50361
LY14355,Washington,0,1,High School or Below,2/27/11,3,1,2,Married,L2,Offer2,Web,Two-Door Car,1,2935.988346,73847,73,34,51,1,1,6,Sunday,8,2,350.4
AU94279,California,0,1,High School or Below,1/3/11,3,0,2,Single,L3,Offer3,Agent,Two-Door Car,2,5493.02213,24976,72,2,60,1,3,0,Monday,1,1,566.199335
AG62140,California,0,1,College,1/5/11,3,1,2,Married,L2,Offer1,Agent,Four-Door Car,1,5386.325174,33716,68,18,67,1,3,2,Wednesday,1,1,349.431986
YK66939,Arizona,0,1,College,1/25/11,2,1,2,Single,L2,Offer3,Call Center,SUV,2,4384.854616,23480,117,6,89,0,1,1,Tuesday,4,1,842.4
BA75404,Oregon,0,1,Higher Education,1/19/11,3,1,3,Married,L3,Offer2,Call Center,Four-Door Car,2,5789.8509,77221,71,2,49,0,7,2,Wednesday,3,1,259.591385
ZG10765,Nevada,1,3,Bachelor,1/19/11,1,1,2,Married,L2,Offer2,Agent,Four-Door Car,1,5678.050167,0,76,8,44,0,3,2,Wednesday,3,1,364.8
TA22923,Arizona,0,1,Higher Education,1/16/11,3,0,2,Married,L3,Offer3,Branch,Four-Door Car,1,4944.240345,40463,61,17,21,0,6,6,Sunday,2,1,292.8
OM55336,Nevada,1,1,College,2/6/11,3,0,3,Single,L2,Offer2,Agent,Two-Door Car,2,7507.455372,60920,64,10,61,0,2,6,Sunday,5,2,231.201886
MB60322,Arizona,1,1,Higher Education,2/22/11,3,1,3,Married,L2,Offer2,Branch,Four-Door Car,2,5332.462694,68931,66,32,30,0,7,1,Tuesday,8,2,309.577946
FS97588,Oregon,0,1,Bachelor,2/22/11,3,1,3,Married,L3,Offer4,Branch,Four-Door Car,2,5475.337618,88251,68,3,2,0,3,1,Tuesday,8,2,267.214383
OX73233,Oregon,0,1,College,2/26/11,1,1,2,Single,L3,Offer3,Web,Two-Door Car,1,2274.647023,0,65,21,40,0,1,5,Saturday,8,2,468.0
KR25511,Washington,1,3,High School or Below,1/12/11,3,0,2,Single,L2,Offer1,Agent,Four-Door Car,2,6005.214792,26876,76,17,72,0,8,2,Wednesday,2,1,364.8
PE39479,Washington,0,3,College,2/6/11,3,0,3,Married,L3,Offer1,Branch,Four-Door Car,3,18321.41903,88592,76,19,1,0,2,6,Sunday,5,2,199.79727
AO46433,California,0,3,Bachelor,1/20/11,1,1,2,Married,L2,Offer1,Branch,Four-Door Car,2,8078.53085,0,114,1,39,1,5,3,Thursday,3,1,547.2
CD71502,Arizona,0,1,High School or Below,2/28/11,1,0,2,Divorced,L3,Offer1,Branch,SUV,2,3664.22055,0,103,8,75,0,1,0,Monday,9,2,642.773149
ZS94723,Arizona,0,3,High School or Below,2/5/11,1,1,2,Single,L2,Offer1,Agent,Four-Door Car,2,2960.029328,0,82,0,28,0,1,5,Saturday,5,2,590.4
EV32492,Arizona,0,1,Bachelor,2/1/11,3,0,2,Divorced,L1,Offer4,Web,Four-Door Car,2,2496.167004,49136,64,7,95,0,1,1,Tuesday,5,2,307.2
IW27109,Oregon,0,1,College,1/11/11,1,0,2,Single,L3,Offer1,Agent,Two-Door Car,2,4650.68277,0,68,17,66,0,3,1,Tuesday,2,1,722.877299
XX37955,Nevada,0,1,College,2/22/11,3,0,2,Married,L2,Offer4,Call Center,SUV,2,14002.37819,67627,117,5,43,0,2,1,Tuesday,8,2,561.6
MO68226,California,1,3,College,1/28/11,3,1,1,Married,L2,Offer2,Call Center,Two-Door Car,1,7462.926263,70263,93,30,66,0,5,4,Friday,4,1,7.345946
HY86417,Arizona,0,3,College,2/13/11,3,1,2,Married,L3,Offer2,Call Center,Two-Door Car,2,3653.703458,74126,90,14,76,0,1,6,Sunday,6,2,478.751065
WI14444,California,0,1,High School or Below,2/27/11,3,1,3,Married,L1,Offer4,Agent,Two-Door Car,2,5638.543833,74286,70,27,0,0,3,6,Sunday,8,2,277.585067
XC72555,Oregon,0,1,High School or Below,1/21/11,3,1,3,Married,L3,Offer4,Web,SUV,1,4475.05212,97949,112,9,13,3,1,4,Friday,3,1,324.812083
SZ37147,California,0,1,Bachelor,1/21/11,3,0,2,Single,L1,Offer4,Branch,Four-Door Car,2,2719.853023,41005,70,22,37,0,1,4,Friday,3,1,336.0
HF44881,Arizona,0,1,High School or Below,1/6/11,3,0,2,Single,L2,Offer1,Web,Luxury,2,4542.405346,29875,119,9,36,1,1,3,Thursday,1,1,571.2
GA98025,Arizona,0,1,Bachelor,2/4/11,2,0,2,Single,L2,Offer1,Call Center,SUV,2,12875.59874,26121,119,12,51,0,2,4,Friday,5,2,754.115474
LO57874,Oregon,1,1,Bachelor,1/15/11,2,0,2,Divorced,L3,Offer1,Agent,Four-Door Car,3,2300.691547,25905,63,21,12,0,1,5,Saturday,2,1,302.4
VJ83206,California,0,1,College,1/6/11,3,0,1,Married,L2,Offer4,Branch,Four-Door Car,2,8364.559003,72117,70,1,98,0,2,3,Thursday,1,1,106.737787
CV35709,Oregon,1,3,High School or Below,2/19/11,3,1,1,Married,L2,Offer2,Web,Four-Door Car,2,14024.35839,81872,115,10,55,0,2,5,Saturday,7,2,256.43803
VX67206,Oregon,1,3,Bachelor,1/20/11,3,1,3,Divorced,L3,Offer2,Web,Four-Door Car,2,27789.69235,33806,89,32,59,0,2,3,Thursday,3,1,395.729716
WY38315,California,0,1,College,1/18/11,1,0,2,Single,L2,Offer3,Agent,SUV,2,3588.926491,0,106,20,51,0,1,1,Tuesday,3,1,763.2
AY52869,California,1,1,College,2/11/11,2,0,2,Single,L1,Offer1,Agent,Four-Door Car,2,4386.277558,10621,67,28,22,0,5,4,Friday,6,2,321.6
PT29055,Oregon,0,1,Bachelor,1/29/11,1,1,2,Single,L3,Offer1,Web,Four-Door Car,2,6647.846187,0,65,34,27,0,2,5,Saturday,4,1,312.0
HF62608,Oregon,0,3,College,2/27/11,3,1,1,Single,L3,Offer1,Branch,Four-Door Car,2,6753.428413,44213,85,15,58,0,3,6,Sunday,8,2,77.523904
PJ54354,California,0,1,Bachelor,1/21/11,1,0,2,Married,L1,Offer1,Call Center,Four-Door Car,2,4762.823136,0,65,10,11,0,3,4,Friday,3,1,366.212945
VW13019,Nevada,1,3,College,2/14/11,2,1,2,Divorced,L2,Offer1,Agent,Luxury,2,4904.894731,12902,139,3,51,0,1,0,Monday,7,2,667.2
PY80506,Oregon,0,1,High School or Below,1/15/11,3,0,3,Married,L2,Offer4,Agent,Luxury,2,4764.861739,78757,119,8,56,3,1,5,Saturday,2,1,383.797363
CF46699,Oregon,1,1,Bachelor,1/7/11,1,0,2,Married,L2,Offer2,Agent,SUV,2,3567.503755,0,102,28,11,0,1,4,Friday,1,1,660.430456
SF15712,Oregon,0,3,High School or Below,2/21/11,3,0,1,Divorced,L3,Offer3,Agent,Four-Door Car,2,3903.802262,51833,99,1,18,0,1,0,Monday,8,2,190.509609
MX69639,California,0,3,High School or Below,2/11/11,3,1,1,Single,L3,Offer2,Branch,Four-Door Car,3,10442.43404,30786,90,3,5,0,2,4,Friday,6,2,28.649762
EZ41764,California,0,1,Bachelor,2/26/11,3,0,2,Married,L2,Offer3,Agent,Four-Door Car,2,2498.963061,76792,62,12,27,0,1,5,Saturday,8,2,297.6
BD58297,California,0,1,Bachelor,2/27/11,3,1,2,Married,L3,Offer3,Branch,Two-Door Car,2,2862.563059,76356,71,4,61,2,1,6,Sunday,8,2,340.8
FM55990,California,1,3,College,1/19/11,3,0,2,Single,L1,Offer2,Branch,Luxury,2,5989.773931,66839,154,33,24,0,1,2,Wednesday,3,1,739.2
LZ89104,Oregon,0,3,High School or Below,2/23/11,3,0,2,Married,L3,Offer4,Agent,Four-Door Car,3,7143.035873,59789,90,9,81,0,3,2,Wednesday,8,2,527.539078
CI38330,Washington,0,1,Bachelor,2/12/11,3,0,1,Married,L2,Offer2,Branch,Four-Door Car,2,2549.786069,72217,64,13,15,0,1,5,Saturday,6,2,91.146661
NT15165,California,0,3,Bachelor,1/3/11,3,1,3,Married,L1,Offer2,Branch,Two-Door Car,2,12047.775,43324,101,8,17,0,2,0,Monday,1,1,284.667612
RQ77476,Oregon,0,3,Bachelor,2/26/11,3,0,3,Married,L3,Offer2,Branch,Four-Door Car,2,20461.1545,87502,102,20,28,0,2,5,Saturday,8,2,421.111226
QB15345,California,0,1,High School or Below,2/8/11,1,1,2,Single,L3,Offer4,Web,Four-Door Car,2,2781.589027,0,74,8,13,0,1,1,Tuesday,6,2,532.8
DX65548,Arizona,1,1,College,1/31/11,3,1,2,Divorced,L1,Offer2,Call Center,Four-Door Car,2,4834.710493,38713,66,31,69,4,6,0,Monday,5,1,316.8
RI52095,Washington,0,1,High School or Below,2/2/11,3,0,2,Single,L3,Offer2,Branch,Four-Door Car,2,7610.540153,51878,66,10,16,1,2,2,Wednesday,5,2,316.8
RK76184,Arizona,0,1,College,2/7/11,1,0,2,Married,L3,Offer2,Web,Four-Door Car,2,2159.251473,0,61,9,39,0,1,0,Monday,6,2,292.8
EH86912,California,0,1,College,2/27/11,2,0,2,Married,L2,Offer3,Agent,SUV,2,8420.43119,28617,112,20,57,0,9,6,Sunday,8,2,797.595611
TJ90326,California,0,3,Higher Education,2/2/11,3,1,1,Married,L3,Offer2,Call Center,Four-Door Car,1,13530.02906,75037,85,5,27,2,2,2,Wednesday,5,2,180.555113
ES93923,Oregon,0,3,Bachelor,2/6/11,3,1,2,Married,L1,Offer2,Agent,Four-Door Car,1,8798.312515,24550,111,12,6,0,9,6,Sunday,5,2,536.00374
BY23642,Arizona,0,1,Bachelor,1/17/11,1,1,2,Single,L3,Offer1,Branch,Two-Door Car,1,4595.043966,0,64,16,62,0,6,0,Monday,3,1,460.8
CV64725,California,0,3,High School or Below,1/7/11,3,0,2,Divorced,L1,Offer3,Agent,Four-Door Car,2,6545.802896,55366,86,11,54,2,4,4,Friday,1,1,455.714395
RN56430,Nevada,0,1,High School or Below,2/15/11,3,1,2,Married,L1,Offer3,Branch,Two-Door Car,2,5443.761524,41449,69,16,96,1,3,1,Tuesday,7,2,331.2
PD32052,California,0,1,High School or Below,1/19/11,3,0,2,Divorced,L3,Offer1,Agent,Four-Door Car,2,7957.630101,51125,67,3,67,0,2,2,Wednesday,3,1,430.29174
YG87460,Arizona,0,1,College,1/16/11,1,0,3,Married,L2,Offer3,Branch,Four-Door Car,2,2444.741307,0,71,8,59,1,1,6,Sunday,2,1,244.587596
BN90616,Washington,0,1,Bachelor,2/6/11,3,1,1,Married,L3,Offer3,Agent,Four-Door Car,2,8590.334983,63110,72,23,84,0,2,6,Sunday,5,2,68.179721
BH36973,Oregon,0,1,College,2/3/11,3,1,3,Married,L1,Offer2,Agent,Four-Door Car,2,2730.3538,63401,68,1,18,0,1,3,Thursday,5,2,202.938048
QN76156,Oregon,0,1,College,1/3/11,3,1,2,Married,L3,Offer4,Call Center,Four-Door Car,1,2925.726685,30752,73,2,37,0,1,0,Monday,1,1,400.294003
ZJ15114,California,0,1,High School or Below,1/12/11,3,0,2,Married,L3,Offer4,Branch,Four-Door Car,2,5331.737284,60986,67,30,32,0,5,2,Wednesday,2,1,417.781693
CM84035,Arizona,0,3,College,1/7/11,3,0,1,Single,L3,Offer3,Call Center,Four-Door Car,2,11320.82704,41692,101,21,15,1,2,4,Friday,1,1,245.968629
TZ22914,Oregon,0,1,Higher Education,1/14/11,2,0,3,Divorced,L3,Offer1,Agent,Two-Door Car,3,5130.823951,12940,68,7,36,0,3,4,Friday,2,1,268.1726
MW80236,Washington,0,1,Higher Education,2/21/11,1,0,2,Married,L1,Offer1,Agent,Four-Door Car,2,7919.832069,0,70,13,18,0,2,0,Monday,8,2,336.0
WO89464,Oregon,1,1,Bachelor,2/5/11,3,0,3,Divorced,L3,Offer1,Agent,Two-Door Car,2,2619.337376,78618,66,7,56,0,1,5,Saturday,5,2,225.578841
MK56815,California,0,3,College,2/25/11,3,0,3,Married,L3,Offer1,Call Center,Four-Door Car,2,9591.232645,54538,119,32,63,0,6,4,Friday,8,2,507.799325
LJ64287,Nevada,0,1,High School or Below,2/15/11,1,0,2,Single,L1,Offer3,Call Center,Two-Door Car,2,4196.652176,0,64,35,75,1,7,1,Tuesday,7,2,774.737185
UK86050,Arizona,0,1,High School or Below,2/24/11,3,1,3,Divorced,L3,Offer1,Agent,Four-Door Car,3,7887.964945,76590,65,0,91,0,2,3,Thursday,8,2,183.293091
TQ24692,Oregon,0,1,High School or Below,1/2/11,3,0,3,Married,L2,Offer2,Web,Four-Door Car,2,8676.698631,76214,72,7,48,0,2,6,Sunday,52,1,202.81373
QO16222,California,0,1,College,2/27/11,1,1,2,Single,L3,Offer2,Call Center,Luxury,1,6383.611136,0,196,13,74,2,1,6,Sunday,8,2,2327.166394
SU86402,Arizona,0,3,High School or Below,1/30/11,2,1,2,Married,L3,Offer1,Branch,Two-Door Car,2,6568.75877,25876,83,29,46,0,3,6,Sunday,4,1,398.4
CI95726,Nevada,1,3,High School or Below,1/15/11,3,1,2,Married,L3,Offer2,Agent,Two-Door Car,3,3644.833554,82477,90,1,69,0,1,5,Saturday,2,1,432.0
JE98863,Arizona,0,3,Bachelor,2/18/11,3,1,2,Married,L1,Offer1,Agent,Four-Door Car,1,3910.697956,58713,98,8,4,0,1,4,Friday,7,2,470.4
DD89544,Arizona,0,3,Bachelor,1/10/11,3,0,2,Married,L1,Offer1,Agent,Luxury,2,18704.85055,64929,240,13,11,3,8,0,Monday,2,1,1261.672708
HK28125,California,0,3,High School or Below,1/4/11,1,0,2,Single,L2,Offer2,Agent,Four-Door Car,2,24337.38181,0,85,5,15,1,2,1,Tuesday,1,1,612.0
VT52978,Nevada,0,3,High School or Below,1/21/11,3,0,2,Divorced,L2,Offer1,Call Center,Four-Door Car,2,12547.42888,32857,105,24,15,0,2,4,Friday,3,1,504.0
DU66620,Nevada,0,1,College,2/13/11,2,0,2,Married,L2,Offer4,Call Center,Two-Door Car,2,4582.685265,19065,61,28,29,0,7,6,Sunday,6,2,292.8
YC83239,Washington,0,3,Bachelor,1/13/11,1,1,2,Single,L2,Offer4,Web,Two-Door Car,2,2864.093984,0,83,17,30,0,1,3,Thursday,2,1,825.29011
VS40267,California,0,1,High School or Below,2/8/11,2,0,2,Married,L3,Offer2,Branch,SUV,2,30850.58677,25503,115,12,59,0,2,1,Tuesday,6,2,552.0
WJ55369,Arizona,0,3,High School or Below,2/5/11,3,0,3,Married,L3,Offer1,Call Center,Four-Door Car,2,7366.093547,30250,93,1,98,0,6,5,Saturday,5,2,398.100233
MZ23183,Oregon,0,1,Bachelor,1/25/11,1,0,2,Single,L3,Offer1,Call Center,Four-Door Car,2,4224.832303,0,63,9,88,0,8,1,Tuesday,4,1,453.6
DV58197,California,1,1,Bachelor,1/25/11,3,1,1,Married,L3,Offer2,Web,Two-Door Car,2,8256.2978,62902,69,14,94,0,2,1,Tuesday,4,1,159.383042
RZ97514,Oregon,0,1,Higher Education,1/27/11,1,1,2,Married,L1,Offer3,Agent,Four-Door Car,2,7498.824515,0,66,5,17,0,2,3,Thursday,4,1,316.8
ET90029,Arizona,0,3,Higher Education,2/12/11,2,1,3,Married,L2,Offer2,Web,Luxury,1,25626.70699,14278,134,6,9,0,2,5,Saturday,6,2,346.319404
SD21312,Nevada,1,3,College,1/19/11,3,0,2,Single,L2,Offer2,Branch,Luxury,2,5989.773931,66839,154,33,24,0,1,2,Wednesday,3,1,739.2
FG31425,Arizona,0,1,College,2/21/11,3,1,2,Married,L2,Offer4,Agent,Four-Door Car,2,2530.810167,37811,63,25,14,0,1,0,Monday,8,2,365.002909
FA15338,Arizona,0,1,High School or Below,1/9/11,2,0,2,Married,L2,Offer4,Branch,Two-Door Car,2,13569.24071,20978,70,35,20,0,2,6,Sunday,1,1,336.0
HD53787,California,0,3,College,2/10/11,2,1,2,Married,L1,Offer4,Branch,Two-Door Car,3,13113.13865,28519,86,23,30,0,2,3,Thursday,6,2,412.8
ME11422,California,0,1,College,2/12/11,1,0,2,Married,L3,Offer3,Agent,Four-Door Car,1,5085.023369,0,72,15,18,1,3,5,Saturday,6,2,571.531582
QN36109,Nevada,0,1,Higher Education,2/8/11,3,1,1,Single,L3,Offer1,Branch,SUV,2,4554.557242,85140,118,7,11,4,1,1,Tuesday,6,2,88.17994
UL80763,Oregon,1,3,Higher Education,1/8/11,3,1,2,Married,L2,Offer2,Agent,Four-Door Car,2,4014.453113,37384,99,9,17,0,1,5,Saturday,1,1,475.2
DH61947,Oregon,0,3,Bachelor,2/12/11,1,0,1,Married,L2,Offer4,Call Center,Two-Door Car,2,2863.043304,0,79,0,44,0,1,5,Saturday,6,2,168.89233
QX54905,Nevada,1,1,College,1/26/11,1,1,2,Married,L3,Offer2,Agent,Four-Door Car,2,7200.664877,0,66,16,77,0,2,2,Wednesday,4,1,316.8
XQ39498,Oregon,0,3,High School or Below,2/12/11,3,0,2,Divorced,L1,Offer1,Agent,Four-Door Car,2,30909.22228,57659,111,24,31,0,2,5,Saturday,6,2,756.37287
FQ51281,Oregon,0,1,Bachelor,1/27/11,3,1,1,Married,L3,Offer2,Branch,Four-Door Car,3,8170.621997,95241,68,3,12,1,2,3,Thursday,4,1,87.803087
NA45983,Arizona,0,1,College,1/12/11,3,0,1,Divorced,L1,Offer1,Agent,Four-Door Car,1,2877.813846,38870,74,3,89,0,1,2,Wednesday,2,1,145.365072
LC23144,California,0,1,High School or Below,2/28/11,2,1,2,Married,L3,Offer3,Web,SUV,2,8478.30421,13870,109,1,78,0,5,0,Monday,9,2,550.430985
